MAE,RMSE,sMAPE,MASE,model,horizon,series_id,seasonality_strength
360.4857142857148,476.88120113923605,4.123517087219962,0.8345401177604972,SeasonalNaive,7,T448,0.9861766762242584
405.2857142857147,525.5075329078143,4.625657210629722,0.9382540675622293,SeasonalNaive,14,T448,0.9861766762242584
832.0598471173671,836.9479381812184,9.584716321604105,1.9262547592849943,AutoETS,7,T448,0.9861766762242584
763.0884185459382,782.7896726846861,8.81037473312184,1.7665829003427858,AutoETS,14,T448,0.9861766762242584
840.3012056352798,846.4512066872533,9.684409231521558,1.9453338629373353,AutoTheta,7,T448,0.9861766762242584
767.8987927357902,787.836407349734,8.868680064855507,1.7777191259511307,AutoTheta,14,T448,0.9861766762242584
79.15599872857145,83.79190495012882,1.7741823112341726,0.43375508143781294,Naive,7,T2257,0.9804243066664171
240.83549019285724,305.82454682319405,5.606143239113352,1.319718269488679,Naive,14,T2257,0.9804243066664171
135.62976148571423,169.9143521745217,2.974224680545065,0.7432171810548116,SeasonalNaive,7,T2257,0.9804243066664171
303.0745120214286,358.068641834157,6.931969315803256,1.6607725473133281,SeasonalNaive,14,T2257,0.9804243066664171
79.15488293428072,83.79066196754063,1.7741574596530272,0.4337489671640849,AutoETS,7,T2257,0.9804243066664171
240.83363053570605,305.8226632152775,5.6061018883399605,1.3197080790324658,AutoETS,14,T2257,0.9804243066664171
80.45720440709867,85.31673836753095,1.8031367611285054,0.44088536321206334,AutoTheta,7,T2257,0.9804243066664171
243.33154153333024,308.22865489532614,5.661617208246139,1.3333960067398047,AutoTheta,14,T2257,0.9804243066664171
83.5428571428573,102.74979318713969,0.5495115341709542,0.6539935823907786,Naive,7,T693,0.9935422203472173
87.25000000000013,99.12667581001017,0.5741541941986967,0.6830139884493295,Naive,14,T693,0.9935422203472173
148.38571428571439,173.0653427383509,0.9794840023821814,1.1615990663975735,SeasonalNaive,7,T693,0.9935422203472173
152.0928571428572,174.69188590200756,1.0041261343852017,1.1906194724561243,SeasonalNaive,14,T693,0.9935422203472173
67.65891802558872,90.50867801535041,0.44466730751052463,0.5296502860151693,AutoETS,7,T693,0.9935422203472173
59.100645681022016,76.22286091404939,0.38844461788752205,0.4626540713641883,AutoETS,14,T693,0.9935422203472173
70.4724464275727,91.8453678212431,0.4632348606950136,0.5516752631550494,AutoTheta,7,T693,0.9935422203472173
64.28033618977679,81.17766612054523,0.4225974663399443,0.5032019346686895,AutoTheta,14,T693,0.9935422203472173
139.92857142857065,164.41123962273826,0.8977524410450058,0.7512840422821465,Naive,7,T723,0.9896556489333471
252.86428571428496,293.57024834660155,1.6145766628740437,1.357641979623805,Naive,14,T723,0.9896556489333471
222.47142857142848,234.48749281297327,1.434035923155136,1.194461091420105,SeasonalNaive,7,T723,0.9896556489333471
341.0499999999999,376.5082763271706,2.1872761681672754,1.8311158329170925,SeasonalNaive,14,T723,0.9896556489333471
142.79357129590426,167.5682451600215,0.916247887524174,0.7666663809960593,AutoETS,7,T723,0.9896556489333471
256.3022855550853,296.9558705295469,1.6367697771993472,1.3761007860805003,AutoETS,14,T723,0.9896556489333471
133.41574360128757,158.080602719838,0.8557272647840622,0.716316318629893,AutoTheta,7,T723,0.9896556489333471
242.25655648985204,282.53610602729145,1.5461429869924417,1.3006885096512013,AutoTheta,14,T723,0.9896556489333471
265.3000000000008,288.15306200500044,2.4822192384436224,0.7417807724641203,Naive,7,T871,0.9933697571257217
378.5642857142867,421.06731307815613,3.516495355460557,1.0584685574235608,Naive,14,T871,0.9933697571257217
420.0571428571428,474.4229577677948,3.9686497008258206,1.1744828944879073,SeasonalNaive,7,T871,0.9933697571257217
533.3214285714287,592.7399616550729,5.002545196712582,1.4911706794473476,SeasonalNaive,14,T871,0.9933697571257217
265.30161142809783,288.15454563341973,2.482234536269299,0.7417852780290604,AutoETS,7,T871,0.9933697571257217
378.56589714238373,421.0687618474063,3.516510650234197,1.0584730629885009,AutoETS,14,T871,0.9933697571257217
265.0808490849595,291.4720823247443,2.4801708154351063,0.741168024876312,AutoTheta,7,T871,0.9933697571257217
370.9538420911883,413.77556351848693,3.4443595559954314,1.0371897004709163,AutoTheta,14,T871,0.9933697571257217
36.11857142857142,45.922019461567345,1.8148211018882359,0.9496550662006111,Naive,7,T570,0.9885309591858066
35.41428571428566,42.84558420320911,1.7577426932049827,0.9311374872884198,Naive,14,T570,0.9885309591858066
38.54428571428574,46.610381277749106,1.9348208422330333,1.0134336645634898,SeasonalNaive,7,T570,0.9885309591858066
38.259999999999955,43.35092221790505,1.8994327568703122,1.0059590231770257,SeasonalNaive,14,T570,0.9885309591858066
35.81703176870389,46.12832548894416,1.7998900779558336,0.9417267718543102,AutoETS,7,T570,0.9885309591858066
33.068370069897774,41.46765583630232,1.6416572806789955,0.8694570113322216,AutoETS,14,T570,0.9885309591858066
35.381388168074636,44.80777625097371,1.778279109753406,0.9302725216989958,AutoTheta,7,T570,0.9885309591858066
35.589981763760306,42.524101127386416,1.7664526678993182,0.9357570122833382,AutoTheta,14,T570,0.9885309591858066
179.228571428572,212.53921991011478,1.3910221226015274,0.8892554779612848,Naive,7,T2968,0.9894231674209679
248.335714285715,273.679678508602,1.923669460542461,1.232135549269886,Naive,14,T2968,0.9894231674209679
193.71428571428518,221.12697063645814,1.505880514132477,0.9611273936836403,SeasonalNaive,7,T2968,0.9894231674209679
260.30714285714265,284.3387705336214,2.018826861332879,1.2915326551627202,SeasonalNaive,14,T2968,0.9894231674209679
175.4795826567884,208.26611416071825,1.3616469140022112,0.8706545999006542,AutoETS,7,T2968,0.9894231674209679
243.91692775957497,269.0708191063297,1.8890474342201595,1.2102114213644337,AutoETS,14,T2968,0.9894231674209679
177.3260591993403,207.36137056565238,1.3761418073908878,0.8798160263813962,AutoTheta,7,T2968,0.9894231674209679
241.94905570441566,264.9256451789816,1.8736663445497799,1.200447682296331,AutoTheta,14,T2968,0.9894231674209679
95.85714285714286,111.3405329864838,0.5392417008145471,0.7593839692196429,Naive,7,T1707,0.8789197260834398
368.0,491.0762233532154,2.114683492906929,2.915310141147243,Naive,14,T1707,0.8789197260834398
377.57142857142856,416.57257985339635,2.149811401033163,2.991135366091678,SeasonalNaive,7,T1707,0.8789197260834398
366.0,426.1957967212454,2.103755324168773,2.8994660642931818,SeasonalNaive,14,T1707,0.8789197260834398
3352.386528323262,4465.833420998529,16.328054830489105,26.557734899636426,AutoETS,7,T1707,0.8789197260834398
3626.912970477441,4739.525418061666,17.888520408321103,28.73254392361781,AutoETS,14,T1707,0.8789197260834398
73.67777489690135,91.1312153590162,0.414267812690612,0.5836781639513594,AutoTheta,7,T1707,0.8789197260834398
401.0927097432744,552.7081809782251,2.3006422890295726,3.177471859388031,AutoTheta,14,T1707,0.8789197260834398
19.02428571428566,27.07625079553764,1.49896398787172,0.5409693075593275,Naive,7,T2549,0.9889205186960606
32.850714285714226,39.08092985807046,2.5784917242566383,0.9341337922940999,Naive,14,T2549,0.9889205186960606
28.75999999999999,32.52152693656485,2.2799458703103643,0.8178113764199451,SeasonalNaive,7,T2549,0.9889205186960606
39.18214285714286,44.70457894412415,3.090279024127065,1.1141725375898097,SeasonalNaive,14,T2549,0.9889205186960606
19.023939099562863,27.075807405130647,1.4989362916734366,0.5409594513192879,AutoETS,7,T2549,0.9889205186960606
32.85013659450957,39.080293277841086,2.578445567467552,0.9341173652273674,AutoETS,14,T2549,0.9889205186960606
18.46130571345046,26.74365201824967,1.4539485584939336,0.5249605645349903,AutoTheta,7,T2549,0.9889205186960606
32.505354862682324,39.021616641597774,2.5508911826479346,0.9243132476101876,AutoTheta,14,T2549,0.9889205186960606
67.01428571428576,84.99545365992925,0.5597605179763143,0.3283301166713818,Naive,7,T1598,0.9920069220158335
78.05000000000005,93.53068633188951,0.651628141541319,0.38239854880283397,Naive,14,T1598,0.9920069220158335
50.1000000000001,69.8921924926428,0.4181166571758548,0.24546018315210774,SeasonalNaive,7,T1598,0.9920069220158335
54.97857142857148,71.57443178757562,0.4590030344212582,0.2693622796865941,SeasonalNaive,14,T1598,0.9920069220158335
67.01045895715366,84.99051795527257,0.5597284269977358,0.32831136783891623,AutoETS,7,T1598,0.9920069220158335
78.04362207144653,93.52419136273612,0.6515746562765388,0.38236730074872466,AutoETS,14,T1598,0.9920069220158335
61.86325714345263,79.6283462503878,0.5165695684837066,0.30309314229177226,AutoTheta,7,T1598,0.9920069220158335
69.41533733969833,85.24461707447146,0.5792534973983577,0.3400938406580371,AutoTheta,14,T1598,0.9920069220158335
9.908571428571479,13.202631772275058,0.6095136642943525,0.19236340354199455,Naive,7,T3224,0.9763859535479923
9.066428571428592,11.31619288579741,0.5580943263845803,0.17601417828420776,Naive,14,T3224,0.9763859535479923
11.127142857142903,13.531258520287683,0.6840191749019509,0.21602055221865546,SeasonalNaive,7,T3224,0.9763859535479923
13.68928571428572,16.47589126138985,0.8423175251611322,0.265761579360028,SeasonalNaive,14,T3224,0.9763859535479923
9.906931533938632,13.201799740836297,0.6094125335181333,0.19233156689275618,AutoETS,7,T3224,0.9763859535479923
9.065116655722315,11.31541619867591,0.5580134216203945,0.17598870896481708,AutoETS,14,T3224,0.9763859535479923
9.945000968416675,13.07777434904539,0.6117712201212372,0.1930706407380533,AutoTheta,7,T3224,0.9763859535479923
9.530727416643929,11.702130206241302,0.5867521029350978,0.1850280009901431,AutoTheta,14,T3224,0.9763859535479923
16.832857142857165,19.82754829595862,1.299420126142168,0.5654695068652513,Naive,7,T3312,0.9890195702344717
19.02785714285715,22.100656260456553,1.4675358550079387,0.6392065769915733,Naive,14,T3312,0.9890195702344717
15.297142857142846,18.60904234889202,1.180323614124432,0.5138799524325808,SeasonalNaive,7,T3312,0.9890195702344717
18.100714285714293,21.263509151327096,1.3957618302133739,0.6080608831991989,SeasonalNaive,14,T3312,0.9890195702344717
16.83304851028668,19.827768179144822,1.2994350314868373,0.5654759355092468,AutoETS,7,T3312,0.9890195702344717
19.02808678377257,22.1008835311279,1.4675537413705602,0.6392142913643679,AutoETS,14,T3312,0.9890195702344717
17.619758428006175,20.636410882522007,1.3607362027767527,0.5919040377288166,AutoTheta,7,T3312,0.9890195702344717
19.691068195352482,22.831026545850943,1.5192198744298053,0.6614859573498423,AutoTheta,14,T3312,0.9890195702344717
69.67714285714263,74.00739017152253,2.313855298745521,2.293957463089073,Naive,7,T3006,0.9810816887185236
70.37642857142838,74.35534167572804,2.337090023996971,2.3169798147145735,Naive,14,T3006,0.9810816887185236
126.5114285714285,130.18020970946384,4.25112467155667,4.165093800308416,SeasonalNaive,7,T3006,0.9810816887185236
127.21071428571425,131.46119777876876,4.274329266647466,4.188116151933916,SeasonalNaive,14,T3006,0.9810816887185236
67.70824966836055,71.98410715250508,2.247649529224241,2.2291362456965618,AutoETS,7,T3006,0.9810816887185236
66.30365474968009,70.41585528689139,2.200201493016532,2.1828932330786337,AutoETS,14,T3006,0.9810816887185236
70.14990139045774,74.40924817903182,2.3297849839084694,2.3095219354722296,AutoTheta,7,T3006,0.9810816887185236
69.64257223444497,73.64348145315856,2.312436677947906,2.2928193059447204,AutoTheta,14,T3006,0.9810816887185236
728.5016211428572,781.0169890683236,7.2693808401756,3.1473162573001083,Naive,7,T2932,0.9709139950962835
1051.3254105142857,1191.8257470142503,10.236664088248775,4.541998892237832,Naive,14,T2932,0.9709139950962835
764.1341174285711,825.9313993528285,7.641964623464799,3.301257898050722,SeasonalNaive,7,T2932,0.9709139950962835
1083.5439540571429,1225.8088962338575,10.573465218659612,4.681191370244797,SeasonalNaive,14,T2932,0.9709139950962835
733.0368804896714,785.2490008676277,7.3165468735199735,3.166909755871749,AutoETS,7,T2932,0.9709139950962835
1055.8606698611,1195.8282680270504,10.283746401007242,4.561592390809472,AutoETS,14,T2932,0.9709139950962835
725.3091283984569,776.5664385972607,7.236254175544462,3.1335238592818295,AutoTheta,7,T2932,0.9709139950962835
1038.6469494861562,1176.052337522995,10.10554092492361,4.487224646919367,AutoTheta,14,T2932,0.9709139950962835
153.48571428571424,172.8886264126624,0.9457074648549488,0.41760109524130673,Naive,7,T1515,0.9827781727864349
412.371428571429,520.4648265870484,2.505326806693452,1.1219725628476895,Naive,14,T1515,0.9827781727864349
609.6714285714285,658.8461418050715,3.8241800721093857,1.6587827570377187,SeasonalNaive,7,T1515,0.9827781727864349
868.5571428571432,942.4722133077153,5.382878855414801,2.3631542246441013,SeasonalNaive,14,T1515,0.9827781727864349
153.51040777065074,172.9105489753957,0.9458605273395279,0.4176682808188232,AutoETS,7,T1515,0.9827781727864349
412.3961220563655,520.4843917922746,2.505479835514087,1.122039748425206,AutoETS,14,T1515,0.9827781727864349
165.23977186289474,189.3861683739558,1.018656298266393,0.44958131789983213,AutoTheta,7,T1515,0.9827781727864349
414.355929960571,518.9428330488363,2.5177201140530943,1.127371957556639,AutoTheta,14,T1515,0.9827781727864349
110.77142857142826,124.08591493684607,0.8049580661434754,0.52725678631373,Naive,7,T934,0.9917286485667808
265.9714285714282,321.85287011303745,1.9153898090100578,1.265987470671787,Naive,14,T934,0.9917286485667808
153.11428571428561,182.52076202840192,1.1173336467454544,0.7288029708164263,SeasonalNaive,7,T934,0.9917286485667808
308.3142857142856,352.7563789035469,2.227758629852241,1.4675336551744835,SeasonalNaive,14,T934,0.9917286485667808
103.71840222124774,116.32673015314593,0.7534651245710218,0.4936853495710478,AutoETS,7,T934,0.9917286485667808
250.91959229421016,304.89313588973585,1.8055597900894504,1.1943427972573881,AutoETS,14,T934,0.9917286485667808
116.0719267393745,127.08348202898108,0.8436930001705343,0.5524864296065493,AutoTheta,7,T934,0.9917286485667808
267.6113706945098,321.0958613407902,1.927387463492685,1.2737933699429964,AutoTheta,14,T934,0.9917286485667808
31.408571428571463,40.71437583949928,5.047356862367144,0.7129278366302976,Naive,7,T2572,0.9741155104968089
48.85214285714289,55.732530703095044,7.919575133450918,1.108870952666604,Naive,14,T2572,0.9741155104968089
33.8814285714286,40.636919701881254,5.438556546006119,0.769058014252741,SeasonalNaive,7,T2572,0.9741155104968089
45.82642857142859,51.72847205774179,7.451191195870945,1.0401917405323835,SeasonalNaive,14,T2572,0.9741155104968089
31.408472435209482,40.714203890439,5.0473416411423315,0.7129255896282791,AutoETS,7,T2572,0.9741155104968089
48.85197786820625,55.732330514083664,7.919549773930758,1.10886720766324,AutoETS,14,T2572,0.9741155104968089
31.16195966663273,40.32836717847596,5.009381071765621,0.7073301165835134,AutoTheta,7,T2572,0.9741155104968089
48.2412453061318,54.979554130181526,7.825594552249434,1.095004487251724,AutoTheta,14,T2572,0.9741155104968089
13.858571428571492,15.013474424186962,1.0745365223910155,0.5089384720535307,Naive,7,T657,0.9781953922059554
8.475714285714323,11.242912052870132,0.6575471472740666,0.31125986544620116,Naive,14,T657,0.9781953922059554
24.907142857142844,32.395968223574606,1.9375956172794337,0.9146832553606085,SeasonalNaive,7,T657,0.9781953922059554
22.567142857142844,29.19468273504609,1.7571774516750984,0.8287497209596519,SeasonalNaive,14,T657,0.9781953922059554
13.592304375115289,14.768044910233586,1.0537632280316613,0.4991601519689068,AutoETS,7,T657,0.9781953922059554
8.285523533245607,11.05527123403576,0.6427089702881751,0.3042753511000412,AutoETS,14,T657,0.9781953922059554
12.837086073653577,14.139870229733884,0.9948754620880171,0.4714257169736538,AutoTheta,7,T657,0.9781953922059554
7.992568477582138,10.502520478716956,0.6198507485171978,0.2935169479573955,AutoTheta,14,T657,0.9781953922059554
29.407142857142908,30.04626694188249,3.1941675001937093,0.5021346668097978,Naive,7,T1333,0.985720969344191
25.014285714285773,26.35173564356956,2.7213865809656648,0.42712548048771265,Naive,14,T1333,0.985720969344191
32.99571428571427,33.93598743011822,3.591882306983453,0.5634104638963262,SeasonalNaive,7,T1333,0.985720969344191
28.60285714285714,29.970389672856385,3.1191415245420053,0.4884012775742411,SeasonalNaive,14,T1333,0.985720969344191
29.347515932097004,29.987910855995565,3.187583111040758,0.5011165214467387,AutoETS,7,T1333,0.985720969344191
24.95465878923987,26.29514169804072,2.714801790692322,0.4261073351246535,AutoETS,14,T1333,0.985720969344191
30.704789463543484,31.4228183946854,3.337594031152903,0.5242923225027428,AutoTheta,7,T1333,0.985720969344191
26.55907338387303,27.89600998946394,2.8921636852765458,0.4535031345674822,AutoTheta,14,T1333,0.985720969344191
105.02615552999954,115.74736906932664,1.1792298786228048,0.9185064865374932,Naive,7,T2677,0.9944087681597363
155.66268255571362,168.0192157170911,1.742519258060851,1.3613483509677724,Naive,14,T2677,0.9944087681597363
101.67781481571417,111.05225979824009,1.1416002137422345,0.8892235650624687,SeasonalNaive,7,T2677,0.9944087681597363
152.31434184142822,164.68699086720937,1.7048902199243967,1.3320654294927474,SeasonalNaive,14,T2677,0.9944087681597363
95.94467193635163,106.03302437324629,1.0765978430624707,0.8390843507270779,AutoETS,7,T2677,0.9944087681597363
139.3524928995777,150.54456987246425,1.5583009851226177,1.2187075495386614,AutoETS,14,T2677,0.9944087681597363
101.79821019440611,111.94198891769226,1.1427423421698493,0.89027648312578,AutoTheta,7,T2677,0.9944087681597363
148.19980863516503,159.70921679429674,1.6581872907199435,1.2960817698038316,AutoTheta,14,T2677,0.9944087681597363
87.22216451285696,90.05350160012033,1.6192388930614472,1.1054583805223104,Naive,7,T3119,0.9913404971990372
113.9109161799998,119.45337912235496,2.1083979494462493,1.4437130473366486,Naive,14,T3119,0.9913404971990372
98.32719742142854,106.85654444129648,1.8286734909163407,1.246204161864929,SeasonalNaive,7,T3119,0.9913404971990372
125.01594908857136,135.31173418545703,2.3178106785517296,1.5844588286792671,SeasonalNaive,14,T3119,0.9913404971990372
87.2222601878779,90.0535942670633,1.6192406845542258,1.1054595931126454,AutoETS,7,T3119,0.9913404971990372
113.91101185502073,119.45347035819763,2.108399740845537,1.4437142599269837,AutoETS,14,T3119,0.9913404971990372
82.29408876965603,85.14558354238561,1.5270143167003087,1.0429996848387475,AutoTheta,7,T3119,0.9913404971990372
105.50445544183751,110.63313850773235,1.9511538064145038,1.3371691140894584,AutoTheta,14,T3119,0.9913404971990372
58.27142857142826,63.99532348985659,0.3912872459795146,0.2584084332875635,Naive,7,T3144,0.9895972657438667
87.06428571428556,95.15294079983613,0.5839682543314487,0.38609222767125806,Naive,14,T3144,0.9895972657438667
274.57142857142884,295.6621382591963,1.8610396205805801,1.2176048266209862,SeasonalNaive,7,T3144,0.9895972657438667
303.36428571428615,327.6624537102609,2.0536945606829566,1.3452886210046808,SeasonalNaive,14,T3144,0.9895972657438667
60.577322036449914,66.10184555611201,0.40680885805139627,0.26863406756893143,AutoETS,7,T3144,0.9895972657438667
89.37017917930721,97.26726696304284,0.5994897789380772,0.39631786195262597,AutoETS,14,T3144,0.9895972657438667
55.10742945523816,60.98838073900419,0.3700120596493976,0.24437747378335795,AutoTheta,7,T3144,0.9895972657438667
79.92821960139034,87.71588629847889,0.5359707926201858,0.3544468791826869,AutoTheta,14,T3144,0.9895972657438667
105.31428571428607,118.2848257385542,0.7529347297217518,0.5886847665713717,Naive,7,T2722,0.9932942714897294
223.15714285714265,267.64408135752615,1.617364308784154,1.247401619453521,Naive,14,T2722,0.9932942714897294
241.1714285714284,277.3806976495867,1.7363800656576847,1.3480976979459924,SeasonalNaive,7,T2722,0.9932942714897294
221.25714285714275,246.2095710104358,1.603746049132785,1.2367810179947598,SeasonalNaive,14,T2722,0.9932942714897294
106.22029823422054,118.1996024470844,0.7594368327429917,0.593749186513936,AutoETS,7,T2722,0.9932942714897294
230.31344083964657,275.66649195441516,1.6687054301848112,1.2874038240810555,AutoETS,14,T2722,0.9932942714897294
99.22099726750197,110.8205425165,0.7092186369129844,0.554624562273176,AutoTheta,7,T2722,0.9932942714897294
227.8760255234972,276.1905471123687,1.6512082705888436,1.2737791837324741,AutoTheta,14,T2722,0.9932942714897294
54.47142857142847,77.04978909769977,0.5037190240374457,0.19599182742048363,Naive,7,T3220,0.9833305130052408
55.97857142857135,69.53388177202328,0.5182198532583766,0.2014146277857764,Naive,14,T3220,0.9833305130052408
112.68571428571444,123.41837094093562,1.0396820923380246,0.40545070408937317,SeasonalNaive,7,T3220,0.9833305130052408
100.45000000000007,116.27384240907962,0.9273343299508947,0.3614257892754089,SeasonalNaive,14,T3220,0.9833305130052408
52.301913215429,75.0489663568687,0.48360039749982864,0.1881857666948766,AutoETS,7,T3220,0.9833305130052408
56.40449001524745,70.18462943559952,0.5221785657690557,0.20294711122386974,AutoETS,14,T3220,0.9833305130052408
50.04047715410915,72.55161722756792,0.462630953475901,0.18004896915024343,AutoTheta,7,T3220,0.9833305130052408
57.25394632144993,70.18367303761165,0.5300433768799371,0.20600351158150246,AutoTheta,14,T3220,0.9833305130052408
147.05714285714333,150.62615026235414,1.644581734719474,0.5072099595386761,Naive,7,T2803,0.992997662232929
245.20000000000073,284.194181603254,2.715818964113011,0.8457112634079885,Naive,14,T2803,0.992997662232929
85.95714285714295,103.68627819395556,0.9524652860311388,0.29647195711523294,SeasonalNaive,7,T2803,0.992997662232929
152.6000000000001,227.04016007242961,1.6758679020997072,0.5263276459871891,SeasonalNaive,14,T2803,0.992997662232929
147.0477829961032,150.61701219191704,1.644476157689315,0.5071776767495016,AutoETS,7,T2803,0.992997662232929
245.1906401389606,284.1861060447822,2.7157134054652325,0.8456789806188141,AutoETS,14,T2803,0.992997662232929
144.8092260829783,148.28570336430417,1.6192323065034426,0.49945674365321485,AutoTheta,7,T2803,0.992997662232929
240.15609461737742,278.30407475363626,2.658968489987466,0.8283144950815257,AutoTheta,14,T2803,0.992997662232929
41.73285714285719,43.72344042795748,3.494727127518211,0.9322580664547995,Naive,7,T514,0.967522934912835
47.99714285714291,51.10520283829096,4.004992564090999,1.0721941093605023,Naive,14,T514,0.967522934912835
42.36000000000003,45.86361956932752,3.54928335648498,0.9462676269646287,SeasonalNaive,7,T514,0.967522934912835
48.62428571428575,53.16900802427781,4.059518557010029,1.0862036698703315,SeasonalNaive,14,T514,0.967522934912835
42.00485915703751,43.98313393055999,3.517944443352109,0.938334239742996,AutoETS,7,T514,0.967522934912835
48.26914487132323,51.36074747608982,4.028207129019111,1.0782702826486987,AutoETS,14,T514,0.967522934912835
42.963852078511536,45.35600368071345,3.5999312312581426,0.9597569015956661,AutoTheta,7,T514,0.967522934912835
49.20409954443777,52.70732274373515,4.108120215358156,1.0991559611153556,AutoTheta,14,T514,0.967522934912835
20.40285714285707,23.166462828839375,1.4754459841255456,0.40954324087441407,Naive,7,T592,0.9656837149076389
22.868571428571403,26.79659253391314,1.6507814296243337,0.45903712364638266,Naive,14,T592,0.9656837149076389
31.572857142857142,33.68739802528959,2.2953804040388857,0.6337568384375758,SeasonalNaive,7,T592,0.9656837149076389
33.505714285714326,38.49319661595134,2.4317026496787797,0.6725547662420217,SeasonalNaive,14,T592,0.9656837149076389
20.40327320856542,23.166829261500723,1.4754763588556374,0.40955159249386724,AutoETS,7,T592,0.9656837149076389
22.86886861836308,26.79693742982514,1.650803124553762,0.45904308908884917,AutoETS,14,T592,0.9656837149076389
21.762865729854543,24.599436570467063,1.5747949462186197,0.43684247256711717,AutoTheta,7,T592,0.9656837149076389
24.52327603317508,28.834190965854898,1.7716981253880122,0.49225174068331345,AutoTheta,14,T592,0.9656837149076389
92.34285714285728,108.87835938724088,2.3517158546751125,0.20800725099082049,Naive,7,T886,0.9909266137974043
115.37857142857158,143.51768183746572,2.9577573430939665,0.25989643605002494,Naive,14,T886,0.9909266137974043
206.05714285714288,228.78788679223632,5.12321852717272,0.46415479398075343,SeasonalNaive,7,T886,0.9909266137974043
230.69285714285712,251.7595834464755,5.769141352683245,0.5196480650719769,SeasonalNaive,14,T886,0.9909266137974043
92.3421716043939,108.87757360162766,2.3516986813383425,0.20800570677857028,AutoETS,7,T886,0.9909266137974043
115.37774878241551,143.5169209608313,2.9577367377941695,0.2598945829953247,AutoETS,14,T886,0.9909266137974043
95.72078884857027,114.1234292872051,2.436228185323593,0.21561622378936723,AutoTheta,7,T886,0.9909266137974043
119.9069021089894,147.63581789316066,3.071071413423438,0.270096744396061,AutoTheta,14,T886,0.9909266137974043
79.12857142857163,94.32679516295674,0.6160884069092963,0.48100792066821113,Naive,7,T1075,0.9896287532756126
79.14285714285754,94.32957421418112,0.6161270477032813,0.481094760877757,Naive,14,T1075,0.9896287532756126
166.15714285714316,172.72181184122172,1.301919983204161,1.0100384772146522,SeasonalNaive,7,T1075,0.9896287532756126
171.12857142857177,184.4232399362172,1.340780041883167,1.0402588701362157,SeasonalNaive,14,T1075,0.9896287532756126
81.36066877127347,97.71384355897032,0.6335422057657332,0.4945764267357221,AutoETS,7,T1075,0.9896287532756126
81.96066877127343,97.95864734420294,0.6381607511015525,0.49822371553660016,AutoETS,14,T1075,0.9896287532756126
80.78700811770068,96.27432021474223,0.6290576187324812,0.4910892499402545,AutoTheta,7,T1075,0.9896287532756126
78.41619085830202,93.23531488422745,0.6104506482792147,0.47667749120836506,AutoTheta,14,T1075,0.9896287532756126
24.82857142857139,27.709719800614522,0.8734995231165196,0.1304964129264886,Naive,7,T1214,0.9828554829563935
25.292857142857105,28.613745448148254,0.8905233908457566,0.13293665079766862,Naive,14,T1214,0.9828554829563935
39.28571428571416,45.18141210719284,1.375769787268526,0.20648166602292461,SeasonalNaive,7,T1214,0.9828554829563935
44.30714285714274,49.95681706662825,1.5519550327982632,0.23287377715276406,SeasonalNaive,14,T1214,0.9828554829563935
24.82894867299131,27.710218995781677,0.8735127359814372,0.1304983956842859,AutoETS,7,T1214,0.9828554829563935
25.29348588355697,28.61438334179641,0.8905454125680069,0.13293995539399744,AutoETS,14,T1214,0.9828554829563935
24.557073395140637,27.500332517037506,0.8639743741724986,0.12906944723975,AutoTheta,7,T1214,0.9828554829563935
25.74293727602396,29.42820241028807,0.9062588511856015,0.135302225598326,AutoTheta,14,T1214,0.9828554829563935
651.4142857142854,669.9581916593215,5.334398636180878,1.47031622755886,Naive,7,T550,0.9814591251284098
695.8714285714284,789.691323058754,5.651489181645964,1.570661061878981,Naive,14,T550,0.9814591251284098
859.0000000000002,906.3449075426928,7.1077657183591745,1.9388608250863903,SeasonalNaive,7,T550,0.9814591251284098
902.4000000000004,969.3573349684541,7.4164376388841795,2.036819567587845,SeasonalNaive,14,T550,0.9814591251284098
629.1593749978349,648.8221963616569,5.147219818616534,1.420084359626472,AutoETS,7,T550,0.9814591251284098
660.7080066694185,749.2026310321695,5.356296690084446,1.4912932141469766,AutoETS,14,T550,0.9814591251284098
665.0395912716392,685.2303012181068,5.4492875985992395,1.5010700938859673,AutoTheta,7,T550,0.9814591251284098
702.7029822174734,792.1047742180407,5.709231233613933,1.5860806564526626,AutoTheta,14,T550,0.9814591251284098
13.300000000000084,15.710096844295563,1.050663064016256,0.4024589362534245,Naive,7,T1634,0.9666579180431785
35.614285714285806,44.155132366302794,2.7739244533446636,1.0776907927817223,Naive,14,T1634,0.9666579180431785
16.700000000000045,19.276521618650175,1.3219972515047975,0.5053431755964034,SeasonalNaive,7,T1634,0.9666579180431785
38.44285714285719,46.91609531919727,2.9997825611507873,1.1632835633275616,SeasonalNaive,14,T1634,0.9666579180431785
13.300000055715243,15.710096909621273,1.0506630684498197,0.4024589379393691,AutoETS,7,T1634,0.9666579180431785
35.614285781144,44.1551324290902,2.7739244586634015,1.077690794804856,AutoETS,14,T1634,0.9666579180431785
11.520557584729952,13.863210945811836,0.9092013699592936,0.3486128835035119,AutoTheta,7,T1634,0.9666579180431785
33.22240912706978,41.75307619689867,2.5838734192696022,1.0053124388764272,AutoTheta,14,T1634,0.9666579180431785
64.58571428571408,90.6381896805719,0.42941787573988666,0.3296779006299744,Naive,7,T2343,0.9924907362654103
80.74999999999974,130.68841078797143,0.5382486620938259,0.41218852760693,Naive,14,T2343,0.9924907362654103
